time,X_NOSE,Y_NOSE,Z_NOSE,visibility_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,visibility_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,visibility_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,visibility_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,visibility_RIGHT_EYE,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,visibility_RIGHT_EYE_OUTER,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,visibility_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,visibility_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,visibility_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,visibility_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,visibility_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,visibility_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,visibility_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,visibility_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,visibility_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,visibility_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,visibility_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,visibility_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,visibility_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,visibility_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,visibility_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,visibility_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,visibility_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,visibility_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,visibility_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,visibility_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,visibility_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,visibility_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,visibility_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,visibility_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,visibility_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,visibility_RIGHT_FOOT_INDEX
960.0,0.52174604,0.26967785,-0.35102606,0.99964297,0.53042376,0.25158674,-0.32341754,0.999521,0.53593963,0.25149077,-0.32356936,0.9996872,0.54012305,0.25126532,-0.32365772,0.9995328,0.51151603,0.2521412,-0.32666555,0.99914515,0.50416756,0.25268012,-0.32677436,0.9992293,0.4969711,0.2538039,-0.32685092,0.99843866,0.5494506,0.2591585,-0.12911485,0.99984586,0.48597208,0.26459476,-0.14925963,0.99956554,0.53338796,0.29113802,-0.27445862,0.9998271,0.50906944,0.29404274,-0.28079528,0.9996784,0.5884303,0.36972103,-0.07258674,0.9999747,0.4419882,0.3411216,-0.09366748,0.9997063,0.61466676,0.52651167,-0.3486126,0.9987049,0.36890078,0.3019487,-0.4462522,0.9968009,0.5309397,0.46615756,-0.67901146,0.9977539,0.4571217,0.36605972,-0.7891456,0.9703241,0.5091176,0.47040442,-0.7585331,0.994335,0.48090145,0.38114572,-0.8574385,0.9257487,0.5069701,0.44857284,-0.7303167,0.9943884,0.4888968,0.37796983,-0.82276654,0.9172056,0.5127341,0.44609377,-0.67326945,0.9926508,0.4862517,0.376512,-0.7824721,0.9162167,0.53999084,0.6381213,0.0002946946,0.99880815,0.44796646,0.62623703,0.00023867186,0.99763846,0.5251207,0.8785182,-0.08315135,0.41513315,0.43772826,0.8556311,-0.028736006,0.30285075,0.5186826,1.0788541,0.19566326,0.031634964,0.43450052,1.0664984,0.23395398,0.032957446,0.517786,1.1056707,0.21620026,0.050402954,0.43426532,1.0941678,0.252839,0.057799704,0.5129205,1.138897,0.046285532,0.016584754,0.42326856,1.1309159,0.055777308,0.020904325
1000.0,0.5207956,0.2724068,-0.35556635,0.9997253,0.5297713,0.25378892,-0.32775873,0.99961543,0.53545296,0.25356284,-0.3279049,0.9997434,0.5394807,0.25324512,-0.32798922,0.99961334,0.5109565,0.25411683,-0.33023852,0.9993212,0.5036212,0.254558,-0.33035374,0.9993911,0.4961381,0.25566956,-0.3304273,0.9987674,0.54884464,0.25973624,-0.13317183,0.9998723,0.4857325,0.26583707,-0.14995451,0.9996829,0.53289837,0.292424,-0.27892727,0.9998696,0.5082427,0.2965879,-0.28429255,0.99975485,0.58822644,0.36969772,-0.076811016,0.99997914,0.44471928,0.33876753,-0.09546321,0.9997813,0.6133269,0.52408016,-0.34913087,0.9989066,0.3675698,0.29886296,-0.45226425,0.9981232,0.53534335,0.47042334,-0.67198956,0.9978794,0.4637178,0.35708916,-0.7917256,0.98206145,0.5113444,0.47426134,-0.7506521,0.9946049,0.4862493,0.36833814,-0.8604122,0.951174,0.50922567,0.45197806,-0.7216704,0.99463165,0.49227092,0.36568692,-0.82260996,0.94465405,0.51481134,0.44839942,-0.6657721,0.9932226,0.48949847,0.3651617,-0.78355634,0.9431979,0.5406478,0.64220583,-0.0037976266,0.9991959,0.44726756,0.6284242,0.0043702414,0.9982652,0.5241437,0.87874675,-0.08436949,0.4035411,0.43564412,0.85468143,0.0040848968,0.31699783,0.5291798,1.0410646,0.20583816,0.025460165,0.42763972,1.0578787,0.29229173,0.025851702,0.51899666,1.1029599,0.22802871,0.044275954,0.42782936,1.0841577,0.31438,0.05012436,0.51607823,1.1331491,0.062012255,0.012894587,0.41773006,1.1238439,0.12343198,0.016277874
1040.0,0.5213836,0.26957223,-0.36623922,0.99953735,0.52963525,0.25074333,-0.33634186,0.99937564,0.5349049,0.25051558,-0.3364833,0.99955815,0.5390324,0.25019646,-0.33656937,0.9993851,0.51117045,0.2517004,-0.33960828,0.99889106,0.50365865,0.2522949,-0.33970848,0.9989349,0.4965393,0.2532874,-0.33979288,0.9979662,0.54821235,0.25869203,-0.14114341,0.99977034,0.48485297,0.26478523,-0.16183046,0.9994061,0.53292114,0.29053795,-0.29055193,0.99980336,0.50868565,0.2945651,-0.29700568,0.99964094,0.5865472,0.368893,-0.09268025,0.9999707,0.44172686,0.3403537,-0.11811322,0.99966943,0.61342937,0.52418214,-0.38121197,0.99864715,0.36938143,0.29748788,-0.48690286,0.9971206,0.5315607,0.4648167,-0.6985768,0.99755496,0.46117544,0.3551284,-0.81154996,0.96790165,0.5078208,0.4699885,-0.7766155,0.9933575,0.48609707,0.36589992,-0.8779919,0.91725874,0.50602895,0.44659504,-0.74169064,0.9932789,0.49138042,0.3644828,-0.8389182,0.9065022,0.51171094,0.44307476,-0.6900519,0.9911919,0.48846346,0.36512783,-0.8030694,0.903845,0.5386636,0.6429951,0.0025991353,0.9988949,0.4460196,0.63003516,-0.002117236,0.997701,0.5240964,0.87824243,-0.09047966,0.37594426,0.43618122,0.8585385,-0.02331701,0.27813375,0.53172004,1.036134,0.2050228,0.032965396,0.4397761,1.0615528,0.26530778,0.031261653,0.51965207,1.1002929,0.22763364,0.0533285,0.4398582,1.086791,0.28697968,0.050276507,0.5197729,1.1328796,0.059515804,0.0193183,0.433221,1.1282089,0.09297328,0.021917587
1080.0,0.52176464,0.26978523,-0.37321812,0.99942565,0.52973133,0.251449,-0.3446166,0.999213,0.5347974,0.25151274,-0.34476453,0.99943346,0.5386995,0.25165758,-0.34486154,0.9992306,0.51160806,0.25206375,-0.3473324,0.9986638,0.50403297,0.25293258,-0.34743166,0.9987111,0.4969917,0.25453693,-0.34750938,0.9976197,0.54762495,0.26033005,-0.15152793,0.999694,0.4844793,0.26504925,-0.16993476,0.9992368,0.53322333,0.29147798,-0.29775706,0.99971503,0.50925183,0.29557922,-0.30357242,0.9995023,0.58693814,0.36951384,-0.104935326,0.99996436,0.43834436,0.33909002,-0.119808875,0.99963605,0.6115239,0.52385426,-0.37856892,0.9982487,0.36720133,0.30233,-0.47766197,0.99691963,0.5300886,0.4675428,-0.68209386,0.9967103,0.4599108,0.35382688,-0.7958294,0.9690164,0.5079359,0.4719411,-0.75821924,0.9915434,0.4857325,0.36423516,-0.8619467,0.9221542,0.5062379,0.4480347,-0.7265472,0.99144506,0.49139026,0.36153376,-0.8232552,0.9127672,0.5111231,0.44499695,-0.6742801,0.98915243,0.48804703,0.36205953,-0.78731173,0.90939426,0.5406097,0.64464545,-0.0019568426,0.9989398,0.4467041,0.6337615,0.002461931,0.99768627,0.5264215,0.8798418,-0.08399696,0.3336394,0.4341018,0.8608366,-0.008564038,0.27246296,0.5228096,1.0770922,0.19619995,0.028120147,0.43231755,1.0603117,0.2690194,0.028125376,0.52071744,1.1045574,0.21791431,0.04808916,0.4327599,1.0855498,0.2904323,0.046499174,0.52315706,1.1355336,0.054206964,0.017155327,0.42468265,1.1271017,0.103026584,0.019004771
1120.0,0.5210462,0.27313188,-0.36760953,0.9997234,0.5289028,0.2532342,-0.33819732,0.9996307,0.5335271,0.25269616,-0.33834276,0.9997315,0.5377992,0.25243032,-0.3384494,0.99963605,0.5105966,0.25477737,-0.34375185,0.99935585,0.5028493,0.255545,-0.34385517,0.9993624,0.49561116,0.2565246,-0.3439403,0.99878293,0.5465154,0.26214188,-0.13967414,0.99986124,0.48278236,0.26819637,-0.1712438,0.9996426,0.5318237,0.29438403,-0.28981766,0.9998728,0.50796366,0.2983411,-0.29946974,0.9997658,0.5861279,0.3717576,-0.0826728,0.9999745,0.43732235,0.3419601,-0.12579021,0.9997305,0.61129946,0.52750635,-0.35194165,0.9981688,0.36612433,0.30966514,-0.49429655,0.996983,0.53488487,0.4715771,-0.67457235,0.997165,0.4646471,0.36670056,-0.82802474,0.9694176,0.51033425,0.47285116,-0.75173926,0.9929866,0.4886765,0.37568268,-0.8960348,0.92242694,0.508928,0.4461924,-0.7239507,0.9930587,0.49353266,0.37323114,-0.85682213,0.9127707,0.51410216,0.4445967,-0.6689151,0.99105644,0.49028364,0.374145,-0.8193578,0.909038,0.5394455,0.64908653,0.0039123315,0.99913365,0.44463566,0.6375365,-0.0033783498,0.99821496,0.5250403,0.8869802,-0.0856214,0.3573506,0.43284118,0.86696017,0.0074199145,0.2625849,0.52046454,1.0812552,0.21019715,0.0273006,0.42611626,1.0692213,0.30928552,0.02920219,0.5186642,1.1075408,0.23365305,0.050250843,0.4261401,1.0951916,0.33272347,0.04810019,0.51900953,1.1410799,0.071567334,0.017185824,0.4149488,1.1354505,0.14408207,0.019282952
1160.0,0.5216415,0.2788885,-0.42787632,0.9994941,0.5290348,0.2585854,-0.40078557,0.99929535,0.53332883,0.25791636,-0.40092295,0.9995229,0.5378604,0.2576919,-0.4010355,0.9992925,0.5109399,0.2598001,-0.40372077,0.9986299,0.5029295,0.26032877,-0.4038425,0.9987249,0.4953762,0.26120347,-0.40390557,0.9975452,0.5467028,0.26641443,-0.20078675,0.9997291,0.481384,0.27250987,-0.22082983,0.99930906,0.5322054,0.30019325,-0.34847015,0.9997757,0.5094895,0.30229655,-0.3547423,0.99961984,0.58650035,0.3728469,-0.13301519,0.9999844,0.43796518,0.34036344,-0.14254254,0.99977416,0.61205786,0.5274558,-0.40101662,0.9986922,0.36001986,0.32033852,-0.48449594,0.99746954,0.5387337,0.47814146,-0.7359481,0.99799204,0.45416892,0.3725562,-0.83324045,0.97605795,0.51485825,0.47576204,-0.81749743,0.99498594,0.4814957,0.38196167,-0.90240544,0.94056094,0.51432866,0.447209,-0.7885291,0.9949868,0.48947385,0.3743177,-0.86861163,0.9335893,0.5197134,0.44595093,-0.73013884,0.9933009,0.48581654,0.37435773,-0.82681763,0.92986274,0.53783214,0.6420252,-0.002238687,0.99912876,0.44495633,0.62913746,0.00274829,0.9976827,0.526899,0.86504877,-0.123287156,0.34782833,0.43961307,0.8472998,-0.04421845,0.22049884,0.53568447,1.0311252,0.19522437,0.025343228,0.44296065,1.0341046,0.28360495,0.02060408,0.5265596,1.0806841,0.2203921,0.040650144,0.44278967,1.0565205,0.31024778,0.039369833,0.5238103,1.1146638,0.051237762,0.014498265,0.44122264,1.1017792,0.11581055,0.015547376
1200.0,0.51585615,0.28822684,-0.4350667,0.99933463,0.5254693,0.2679412,-0.41050798,0.9989537,0.53112394,0.26738778,-0.4106625,0.99935037,0.53534395,0.2668752,-0.41078025,0.99894565,0.50541323,0.26837355,-0.41143087,0.99794465,0.49770656,0.2684397,-0.4115535,0.9982917,0.49031094,0.26887605,-0.41161534,0.9963683,0.54577374,0.27412075,-0.21521588,0.99961334,0.48072445,0.27915508,-0.22575088,0.9990614,0.52849454,0.3090257,-0.35661072,0.99964,0.50342005,0.31039032,-0.36014363,0.99939954,0.58570534,0.3767632,-0.13737072,0.9999876,0.44057468,0.34561515,-0.1335223,0.9997454,0.61040604,0.52977693,-0.3740371,0.99873286,0.36169153,0.3343208,-0.428848,0.996985,0.5347004,0.4871388,-0.6860711,0.9976683,0.46232164,0.37996387,-0.74511904,0.9730728,0.5134893,0.485098,-0.7645242,0.99457884,0.4857677,0.39186868,-0.80778164,0.9368175,0.51145446,0.45669857,-0.73774683,0.99460113,0.49467957,0.3875485,-0.77731967,0.9291844,0.515982,0.45542866,-0.67999345,0.99289674,0.490575,0.38588265,-0.7382194,0.9260153,0.53507286,0.6433211,-0.003665431,0.9995622,0.44657564,0.63066745,0.00421592,0.99848455,0.52614677,0.8623659,-0.111309834,0.35535234,0.44960034,0.84111637,-0.026237847,0.24736573,0.52990836,1.0192795,0.25485152,0.022985894,0.4281782,1.0140514,0.333084,0.0203279,0.51832795,1.0657085,0.2856022,0.03923534,0.4259978,1.0346427,0.3643255,0.04044394,0.5155243,1.1013609,0.12742461,0.0114194155,0.4253382,1.0828199,0.17999618,0.014409432
1240.0,0.5188909,0.2893699,-0.4428181,0.9995541,0.5272295,0.26971543,-0.41563788,0.9994326,0.5322471,0.26926273,-0.4157914,0.99959654,0.53654414,0.26910463,-0.415923,0.9994369,0.5073647,0.26966572,-0.4194806,0.998845,0.49953312,0.26974055,-0.419573,0.9988599,0.492107,0.27051273,-0.4196162,0.9978326,0.5463453,0.27662587,-0.21241726,0.99976593,0.4809974,0.28197724,-0.23585787,0.9992878,0.53102356,0.31029776,-0.36210474,0.99980503,0.5073745,0.31101835,-0.36923787,0.9996357,0.58783567,0.382389,-0.1366894,0.99998736,0.43784168,0.355658,-0.14783823,0.9996511,0.61001897,0.53226435,-0.3922693,0.9985362,0.3524461,0.3501973,-0.48375097,0.99656904,0.5391519,0.48865354,-0.73775226,0.99799865,0.43853983,0.3777618,-0.8506966,0.96931195,0.515525,0.4851178,-0.82314765,0.9948802,0.46665862,0.40083402,-0.9243812,0.92631423,0.513796,0.46031502,-0.79898196,0.99489236,0.48053974,0.39556146,-0.89201474,0.91667664,0.5190093,0.46002138,-0.73429364,0.99300754,0.4772096,0.3920603,-0.8454972,0.9092916,0.537041,0.65411365,-0.0010814869,0.9992873,0.44559416,0.6440614,0.0016024561,0.99792635,0.5284708,0.8686491,-0.10325947,0.33712855,0.43997556,0.85633373,-0.020290248,0.22314994,0.53389513,1.0257952,0.25868037,0.02707417,0.43280432,1.0287997,0.3342814,0.026881788,0.5240906,1.0702633,0.28827906,0.04724837,0.4321627,1.0507574,0.363811,0.04695681,0.5247159,1.105316,0.12263545,0.01632715,0.42697352,1.0956403,0.16782065,0.020137936
1280.0,0.5168226,0.28891346,-0.40465102,0.99878114,0.52582896,0.26894432,-0.37690952,0.9982022,0.5307107,0.26812252,-0.3770774,0.9987436,0.5352764,0.26782855,-0.37718725,0.99816126,0.5066028,0.2695368,-0.3780788,0.9967488,0.49920115,0.2695276,-0.378182,0.9970885,0.49241155,0.26986375,-0.37824547,0.99466175,0.5457065,0.27564207,-0.17790332,0.9991412,0.48132545,0.28009626,-0.18951525,0.9981316,0.5291619,0.30855745,-0.32678208,0.99936074,0.50583994,0.30907923,-0.3303273,0.99899024,0.5868173,0.38277325,-0.10806792,0.99997425,0.43866763,0.3544988,-0.10675518,0.9996387,0.60967207,0.5355176,-0.35369286,0.99844307,0.35495615,0.36428747,-0.4195433,0.99599326,0.53440744,0.4930271,-0.6939427,0.9977781,0.43538937,0.38966885,-0.78582704,0.97478557,0.51240975,0.49116796,-0.78135866,0.99466527,0.4572546,0.4108745,-0.8613772,0.9422534,0.51164746,0.4655503,-0.75975853,0.99473083,0.47144812,0.40442732,-0.8367504,0.9367379,0.51673675,0.4646592,-0.69165677,0.9929396,0.4702088,0.40168008,-0.78380364,0.93254846,0.53505105,0.64815974,0.0028766536,0.9992267,0.44477555,0.6376971,-0.0023957535,0.9981211,0.5245739,0.8652078,-0.06890644,0.26077273,0.439102,0.84706116,-0.050645586,0.18817806,0.52678037,1.0234233,0.2950747,0.018465739,0.43156597,1.0271652,0.29369116,0.020237915,0.51787436,1.0690887,0.32471007,0.03406155,0.43024445,1.0498959,0.32225928,0.038285594,0.52042836,1.1005018,0.16136914,0.0105743045,0.42639744,1.0912178,0.12238228,0.015751475
1320.0,0.5165975,0.28912818,-0.33285362,0.9988513,0.52514476,0.270136,-0.3055223,0.9984275,0.5301803,0.26916286,-0.30569783,0.9989266,0.5347393,0.26871088,-0.30578405,0.9983748,0.50616765,0.2710462,-0.30774963,0.99727005,0.49894413,0.27110168,-0.30783984,0.997547,0.49217397,0.27129543,-0.30792695,0.9954894,0.54515094,0.27625328,-0.11073607,0.99928445,0.481315,0.28129664,-0.12635455,0.9984938,0.5290883,0.3089519,-0.25651222,0.9993525,0.50668865,0.30917606,-0.26118684,0.99900573,0.58643395,0.38216734,-0.041677114,0.99996376,0.44068238,0.3602829,-0.05442111,0.99960274,0.6074303,0.5353066,-0.27328274,0.997771,0.35551882,0.37260807,-0.35590795,0.99608433,0.5339713,0.48787785,-0.61006886,0.99770504,0.43085608,0.3968863,-0.715907,0.9794574,0.5108336,0.4872051,-0.69404036,0.99464685,0.45338166,0.417637,-0.78947026,0.9500683,0.5086073,0.467172,-0.67913556,0.99478096,0.46821332,0.4097916,-0.7653623,0.9453526,0.51431894,0.46646893,-0.61024475,0.9931456,0.4671043,0.40708438,-0.71346945,0.942139,0.53519857,0.65867925,0.006087927,0.9986319,0.44372606,0.64650506,-0.005536873,0.9974286,0.5171735,0.8800479,-0.04329097,0.2578844,0.4366718,0.8577721,-0.04492324,0.19668394,0.5135067,1.0658817,0.26408008,0.017874101,0.4305907,1.0599674,0.24356595,0.020381277,0.5121925,1.0910515,0.2876185,0.03356464,0.43039048,1.085233,0.26578158,0.039896067,0.5117454,1.1211382,0.12183898,0.010522457,0.42269894,1.1246765,0.061293554,0.015162168
1360.0,0.5152005,0.28735608,-0.33281365,0.99867046,0.524335,0.26829195,-0.30484346,0.9981193,0.52968735,0.26765376,-0.3050327,0.99875844,0.53406,0.26763114,-0.3051229,0.998075,0.5052099,0.26866874,-0.30684826,0.99661285,0.4978989,0.2685518,-0.3069318,0.9970367,0.49106315,0.269031,-0.30700326,0.9944049,0.5447606,0.27638224,-0.10845094,0.99915516,0.4807788,0.28023532,-0.123294435,0.9981614,0.5281732,0.3074344,-0.2560188,0.999236,0.50496674,0.30795094,-0.2604049,0.998806,0.5862501,0.381748,-0.040879834,0.9999727,0.439352,0.35831872,-0.05110302,0.99962425,0.6080232,0.53526205,-0.26725402,0.9979371,0.3560561,0.375908,-0.34920722,0.9965063,0.5388365,0.49561882,-0.60323566,0.9977254,0.43880084,0.40166977,-0.7044129,0.98386616,0.51475316,0.49677944,-0.68922246,0.9949827,0.4586292,0.41895413,-0.7789016,0.96098435,0.5110496,0.47526678,-0.67543167,0.9951574,0.47249684,0.41214496,-0.7558062,0.9571291,0.5163456,0.47370985,-0.6041359,0.9938152,0.4708082,0.40997252,-0.70216864,0.9546976,0.5353312,0.65494007,0.0048139547,0.99908507,0.44223928,0.6417348,-0.0042477422,0.99783915,0.51590294,0.8792943,-0.04660386,0.22530524,0.44023392,0.85506827,-0.034455083,0.1667292,0.5198879,1.0393287,0.2605828,0.013428772,0.4322629,1.0574725,0.26881218,0.013341758,0.50872344,1.0952123,0.28441566,0.02729293,0.4318994,1.0827903,0.29275888,0.030541815,0.50929826,1.1245364,0.11783627,0.0076260907,0.42599505,1.1216121,0.09053075,0.010025026
1400.0,0.51466906,0.28727195,-0.35194546,0.998357,0.5239686,0.26780877,-0.32696325,0.99725765,0.5298262,0.26742396,-0.3271556,0.99820006,0.5339358,0.26734483,-0.327268,0.9971903,0.5046545,0.26800057,-0.32758275,0.99571544,0.49710372,0.26797593,-0.32768765,0.9963058,0.49039567,0.26838827,-0.32777983,0.99321884,0.5442854,0.27472833,-0.13805278,0.99877244,0.48139378,0.27842912,-0.14576244,0.99763584,0.52755547,0.30733374,-0.27703032,0.99893004,0.50357187,0.3066897,-0.27948803,0.99843806,0.58597577,0.37938,-0.061037064,0.9999584,0.43978658,0.34953478,-0.061670188,0.9995802,0.61000824,0.5345346,-0.25780454,0.9976051,0.35371935,0.37694702,-0.34652844,0.995666,0.5318858,0.49156556,-0.55861497,0.99583364,0.45572722,0.41476065,-0.6950888,0.97302806,0.50895387,0.4946048,-0.6348594,0.99079776,0.47906572,0.42376834,-0.76476985,0.9375756,0.505687,0.47450766,-0.6191444,0.99092263,0.48806927,0.41595712,-0.7397837,0.93090194,0.5114621,0.47217193,-0.55664086,0.9885239,0.48457766,0.41546333,-0.69135594,0.92621857,0.5353378,0.6493592,0.0016485703,0.99870276,0.4429782,0.63490945,-0.0010423824,0.99738663,0.51982707,0.8728469,-0.07084638,0.2638812,0.43844596,0.8498463,-0.036331683,0.20465265,0.51497763,1.0588877,0.22499754,0.018289424,0.42831308,1.0483239,0.256173,0.020283127,0.5134055,1.084535,0.24775946,0.036588866,0.4278892,1.072751,0.27934757,0.040069547,0.514335,1.1143129,0.08667295,0.010080961,0.42010802,1.1137801,0.08557664,0.013510651
1440.0,0.51687294,0.2805507,-0.33819595,0.9994129,0.52499217,0.26031166,-0.3101803,0.99930096,0.5294633,0.25979656,-0.31035998,0.9995105,0.53420717,0.25976053,-0.31046814,0.9993043,0.505773,0.26136178,-0.3134886,0.99871886,0.49849322,0.26157895,-0.31355798,0.99875486,0.4916592,0.26255137,-0.31361946,0.9976968,0.54378784,0.26903263,-0.1094814,0.9997137,0.47932553,0.27465633,-0.1292061,0.9992518,0.52830005,0.30265847,-0.259235,0.9997372,0.5062942,0.3034644,-0.26515988,0.99954826,0.5854092,0.3774722,-0.041623645,0.9999747,0.43829533,0.3555683,-0.06616536,0.9996743,0.6105533,0.5294261,-0.2954987,0.9975637,0.3549454,0.36684108,-0.39816907,0.9962799,0.5402638,0.48750284,-0.6505451,0.9973508,0.44547695,0.40260893,-0.7639792,0.9769183,0.51638293,0.48646873,-0.7374647,0.99390715,0.47039413,0.41119865,-0.8389636,0.94176143,0.51360965,0.46005952,-0.7225734,0.9941228,0.48037913,0.40357462,-0.8100638,0.93561834,0.5183142,0.45899943,-0.65139556,0.99233013,0.4771537,0.40362716,-0.75973886,0.93170315,0.5357778,0.6596453,0.0071873744,0.9986663,0.44116992,0.64815736,-0.006554109,0.9972639,0.52225626,0.8864689,-0.06114898,0.32493135,0.43288895,0.87295485,-0.036702447,0.25323984,0.5144195,1.0911645,0.2240343,0.022956247,0.42158616,1.0842055,0.23921719,0.02453827,0.512425,1.1176937,0.24496682,0.042414583,0.42158,1.1115332,0.25949177,0.042095013,0.5128687,1.1486114,0.07007594,0.012905449,0.4137317,1.1489654,0.05009959,0.015728049
1480.0,0.5160041,0.27464393,-0.34573612,0.9994837,0.52454925,0.2559943,-0.31995445,0.999252,0.5298125,0.2557759,-0.32011566,0.9994796,0.53380674,0.25556934,-0.32021534,0.99925953,0.50548893,0.25649315,-0.3240669,0.99881077,0.49790657,0.2568211,-0.32415104,0.9988955,0.491364,0.25740767,-0.324243,0.99800426,0.5436391,0.26427054,-0.124417916,0.9996754,0.4793477,0.26924384,-0.14738522,0.9993529,0.5277349,0.29641426,-0.2676332,0.9997043,0.50414705,0.29815593,-0.27457902,0.99953496,0.5857863,0.37493712,-0.041825265,0.99996245,0.43656462,0.34787336,-0.087678105,0.9997265,0.61064273,0.528611,-0.28109893,0.9969409,0.35297626,0.363576,-0.42257312,0.99652857,0.5436636,0.4818109,-0.6294325,0.9962101,0.45315963,0.39525905,-0.78641343,0.9758118,0.52128243,0.47715127,-0.71053666,0.9917237,0.47714406,0.39776406,-0.8602068,0.9407531,0.5176072,0.4505105,-0.6965092,0.991911,0.4847852,0.3937081,-0.83026326,0.9341476,0.5215885,0.4505013,-0.6302505,0.98953843,0.48124477,0.39541447,-0.7815544,0.9290817,0.53728926,0.65602106,0.010458612,0.9985227,0.44060212,0.6461627,-0.009798019,0.9976076,0.52459854,0.88829136,-0.057265587,0.38325924,0.43120736,0.86978793,-0.045964666,0.3325578,0.52280766,1.0572674,0.19502233,0.033105265,0.41290683,1.0885185,0.20116779,0.03854142,0.51257807,1.121985,0.2122537,0.056513585,0.41206953,1.1163449,0.21837339,0.058657803,0.51389265,1.1524487,0.03748543,0.017782746,0.40130752,1.155514,0.010036766,0.022704825
